代码,名称,流通市值,最后封板时间,连板数,所属行业
001318,阳光乳业,2063026000.0,094145,9,食品饮料
000595,宝塔实业,8171155675.88,092500,7,通用设备
000025,特  力Ａ,8515433977.599999,094833,6,汽车服务
002181,粤 传 媒,6942727371.24,093003,5,文化传媒
000151,中成股份,5189611037.49,145636,4,贸易行业
002066,瑞泰科技,3552780000.0,093112,4,装修建材
600268,国电南自,7015225706.559999,145030,3,电网设备
000523,广州浪奇,6292167674.940001,093957,3,美容护理
688150,莱特光电,862513594.8199999,094644,3,光学光电
603069,海汽集团,5052840000.0,092505,3,铁路公路
002957,科瑞技术,2637626659.42,134209,2,专用设备
600960,渤海汽车,4524453865.679999,093503,2,汽车零部
600354,敦煌种业,4259362785.6000004,144222,2,农牧饲渔
600006,东风汽车,14960000000.0,092505,2,汽车整车
000909,数源科技,4873792209.12,093927,2,综合行业
000716,黑芝麻,2665398920.13,093009,2,食品饮料
002229,鸿博股份,3363328588.5,092500,2,造纸印刷
000833,粤桂股份,3433011999.76,135242,1,综合行业
002101,广东鸿图,6436309759.22,110133,1,汽车零部
000868,安凯客车,3849978132.0,104236,1,汽车整车
605366,宏柏新材,4448761075.0,150000,1,化学制品
601872,招商轮船,51016136842.62,134603,1,航运港口
002491,通鼎互联,5496350649.73,103130,1,通信设备
688288,鸿泉物联,1200759927.94,102828,1,计算机设
601127,小康股份,59671582991.88,134122,1,汽车整车
002819,东方中科,3282667316.96,102342,1,仪器仪表
002791,坚朗五金,14800441258.65,101936,1,装修建材
002886,沃特股份,3166875575.2,101718,1,塑料制品
688320,禾川科技,744265001.1999999,101531,1,仪器仪表
000735,罗 牛 山,7883574641.65,142415,1,农牧饲渔
603308,应流股份,10042259738.699999,145552,1,通用设备
600565,迪马股份,6104190395.8,105148,1,房地产开
002578,闽发铝业,4482561270.44,143333,1,有色金属
600101,明星电力,4854904358.4,144726,1,电力行业
603097,江苏华辰,1174400000.0,105410,1,电网设备
002651,利君股份,4258099330.06,140248,1,专用设备
600215,派斯林,3357537393.6,112142,1,房地产开
600936,广西广电,5982273935.62,110228,1,文化传媒
600114,XD东睦股,4746152772.900001,130459,1,通用设备
000886,海南高速,5463905490.780001,100933,1,房地产开
688056,莱伯泰科,939656300.0,140409,1,仪器仪表
002918,蒙娜丽莎,3194836874.2799997,131636,1,装修建材
600297,广汇汽车,22548752927.12,133822,1,汽车服务
002296,辉煌科技,2354098254.72,132503,1,通信设备
688258,卓易信息,1334903654.3999999,133037,1,互联网服
002341,新纶新材,4189779359.4,144136,1,塑料制品
000029,深深房Ａ,9496179000.0,134724,1,房地产开
600476,湘邮科技,2978184299.9999995,112935,1,互联网服
002277,友阿股份,5855525760.0,094739,1,商业百货
002292,奥飞娱乐,4954506931.2,142727,1,文化传媒
000584,哈工智能,3759733973.52,095830,1,专用设备
603683,晶华新材,1790834522.3999999,092504,1,化学制品
002121,科陆电子,8841564230.25,093115,1,电网设备
002519,银河电子,4818649883.25,143012,1,家电行业
002235,安妮股份,2796204672.6,093215,1,文化传媒
001212,中旗新材,907933499.9999999,093609,1,装修装饰
002868,绿康生化,1987768555.2299998,094857,1,农药兽药
600386,北巴传媒,3507839999.9999995,093603,1,汽车服务
000521,长虹美菱,3620671689.06,093342,1,家电行业
600793,宜宾纸业,2349285146.56,093424,1,造纸印刷
603729,龙韵股份,1488741100.0,145434,1,文化传媒
603023,威帝股份,2950918986.75,093507,1,汽车零部
688266,泽璟制药-U,4775979882.62,093605,1,化学制药
600158,中体产业,6412073907.6,093703,1,文化传媒
605299,舒华体育,1271773260.8,093756,1,家用轻工
002998,优彩资源,1197849832.0,142454,1,化纤行业
002719,麦趣尔,1600591023.15,093912,1,食品饮料
002587,奥拓电子,2140618513.3600001,093948,1,光学光电
002492,恒基达鑫,2683407941.08,094006,1,物流行业
002630,华西能源,2311889759.7599998,094221,1,电源设备
603215,比依股份,875902050.0,094436,1,家电行业
002265,西仪股份,5141658016.08,094327,1,汽车零部
000905,厦门港务,4911736125.0,094336,1,航运港口
002970,锐明技术,2264951609.1299996,094554,1,计算机设
002790,瑞尔特,1843502732.5,094645,1,装修建材
000628,高新发展,2715926925.6,092500,1,工程建设
000572,海马汽车,9721558926.08,094854,1,汽车整车
601279,英利汽车,1307494837.65,095059,1,汽车零部
001319,铭科精技,1236543000.0,104000,1,汽车零部
002628,成都路桥,3304856562.21,095718,1,工程建设
600764,中国海防,12996815570.6,144413,1,计算机设
