代码,名称,涨跌幅,流通市值,首次封板时间,所属行业
000753,漳州发展,-2.0366597175598145,4769023951.509999,092500,汽车服务
000868,安凯客车,-5.98802375793457,3453980381.28,092500,汽车整车
002363,隆基机械,0.9090908765792847,2768949392.2200003,092500,汽车零部
603311,金海高科,1.7964072227478027,2499000000.0,092502,家电行业
600210,紫江企业,2.8021016120910645,8903241247.460001,092503,包装材料
603843,正平股份,-2.144249439239502,3512108649.74,092505,工程建设
603959,百利科技,-0.1624695360660553,6025774611.679999,093000,工程咨询
600853,龙建股份,-2.6385223865509033,3708086704.74,093012,工程建设
002536,飞龙股份,0.9538950324058533,2991630110.2,093018,汽车零部
300893,松原股份,12.59477710723877,1002375000.0,093042,汽车零部
601799,星宇股份,6.617647171020508,41423515755.0,093044,汽车零部
600741,华域汽车,4.860443115234375,68697855611.36,093058,汽车零部
002715,登云股份,-2.0766773223876953,1691880000.0,093109,汽车零部
603179,新泉股份,-2.7037317752838135,12450565359.050001,093247,汽车零部
002708,光洋股份,0.3484320640563965,2342580825.6,093300,汽车零部
002578,闽发铝业,9.93914794921875,4801478673.08,093327,有色金属
300580,贝斯特,6.305244445800781,3365009227.7999997,093327,汽车零部
600660,福耀玻璃,4.9376020431518555,77475511321.76,093329,玻璃玻纤
000711,京蓝科技,9.54063606262207,2543240294.5,093545,环保行业
002749,国光股份,-2.023919105529785,2537429041.2000003,093912,农药兽药
600319,亚星化学,3.182579517364502,1944059040.0,094143,化学原料
000757,浩物股份,3.864734172821045,2198019553.4,094254,汽车服务
603596,伯特利,-1.207464337348938,25618214790.0,094322,汽车零部
000837,秦川机床,1.6666667461395264,5497735458.8,094518,通用设备
601966,玲珑轮胎,0.9401286840438843,27772590620.399998,094653,橡胶制品
603040,新坐标,2.253032922744751,2371607229.2999997,094726,汽车零部
002931,锋龙股份,4.6487603187561035,1821253756.9,094751,通用设备
600391,航发科技,3.61860990524292,5955533780.679999,095210,航天航空
300600,国瑞科技,12.765957832336426,2173124756.7,095400,船舶制造
001208,华菱线缆,4.385964870452881,1430920260.0,095754,电网设备
000665,湖北广电,6.3473052978515625,10051095660.960001,100106,文化传媒
605288,凯迪股份,4.081050395965576,645479320.64,100721,专用设备
605366,宏柏新材,9.397457122802734,3201490242.7,101807,化学制品
002824,和胜股份,-3.5325429439544678,5194944101.16,102239,有色金属
002738,中矿资源,6.906907081604004,32109997894.8,102500,小金属
600026,中远海能,6.25,25813403918.88,103659,航运港口
600348,华阳股份,4.4286980628967285,28354949999.999996,103910,煤炭行业
002943,宇晶股份,5.775842666625977,3095635901.15,110503,通用设备
603697,有友食品,3.7688441276550293,3782942863.3500004,134435,食品饮料
300200,高盟新材,18.33333396911621,3550641516.24,135203,化学制品
300848,美瑞新材,14.254264831542969,1439851320.0,140206,化学制品
600381,青海春天,8.917197227478027,9034864803.99,142212,食品饮料
603759,海天股份,7.988165378570557,2137937173.8,143749,公用事业
