代码,名称,涨跌幅,流通市值,首次封板时间,所属行业
001318,阳光乳业,-10.006854057312012,1856582000.0,092500,食品饮料
002181,粤 传 媒,2.124183177947998,7090203606.25,093127,文化传媒
600148,长春一东,4.548326015472412,2342097247.5,093143,汽车零部
002856,美芝股份,3.650254726409912,1191366732.93,093306,装修装饰
002824,和胜股份,8.843537330627441,6254259264.0,094100,有色金属
002164,宁波东力,5.660377502441406,2693041220.7999997,095136,通用设备
300153,科泰电源,13.985148429870605,2922769425.0600004,095142,电源设备
000029,深深房Ａ,-1.5962440967559814,9344596800.0,095754,房地产开
000678,襄阳轴承,3.5196688175201416,2298058985.0,100445,汽车零部
600098,广州发展,5.151515007019043,18730619809.68,102505,电力行业
002500,山西证券,5.736137390136719,19851436654.91,103330,证券
603348,文灿股份,7.371319770812988,13049357998.47,103709,汽车零部
002095,生 意 宝,3.7896366119384766,3377568830.02,104309,互联网服
002997,瑞鹄模具,5.100574493408203,1674403500.0,105133,汽车零部
000019,深粮控股,6.841505527496338,3899651875.8399997,110154,贸易行业
688055,龙腾光电,18.908382415771484,10898667053.0,111558,光学光电
600732,爱旭股份,10.004220962524414,17398124741.219997,130044,光伏设备
603990,麦迪科技,6.91003942489624,4070401804.8,130139,软件开发
688113,联测科技,17.32245635986328,1969838700.0,132039,专用设备
603032,德新交运,5.468302249908447,14720736000.0,140856,铁路公路
688320,禾川科技,13.538206100463867,845025130.1,141042,仪器仪表
002409,雅克科技,8.056142807006836,17900978381.4,143900,半导体
000557,西部创业,6.223176002502441,7216685180.1,144012,物流行业
002765,蓝黛科技,8.041504859924316,3379950328.86,144154,光学光电
