代码,名称,涨跌幅,流通市值,首次封板时间,所属行业
600228,返利科技,3.5087718963623047,2135682000.0,093034,互联网服
002861,瀛通通讯,-8.692052841186523,1194526256.1399999,093133,消费电子
002885,京泉华,0.3684210479259491,2306757125.26,093442,消费电子
001207,联科科技,3.635204315185547,739375000.0,093448,橡胶制品
003005,竞业达,4.308487892150879,882696600.0,093557,互联网服
002348,高乐股份,4.040403842926025,1759730875.3400002,093715,家用轻工
603777,来伊份,6.015037536621094,4745494702.8,093922,食品饮料
002657,中科金财,5.900151252746582,4162534922.0,093924,互联网服
000619,海螺新材,6.1688313484191895,2354400000.0,094303,装修建材
002524,光正眼科,7.120253086090088,3447387716.3999996,094521,医疗服务
000756,新华制药,0.5597760677337646,10973767908.0,094645,化学制药
603861,白云电器,6.52482271194458,3163930429.13,095053,电网设备
000951,中国重汽,6.418039798736572,14414499900.359999,095421,汽车整车
600335,国机汽车,6.285714149475098,7661242067.280001,095650,汽车服务
002707,众信旅游,4.270462512969971,4314408216.96,100015,旅游酒店
002325,洪涛股份,6.08695650100708,2723905397.24,103448,装修装饰
600318,新力金融,6.412005424499512,3990915622.2,104629,多元金融
603348,文灿股份,6.850961685180664,11442966325.35,105211,汽车零部
002752,昇兴股份,4.255319118499756,4301784628.47,105227,包装材料
000886,海南高速,4.705882549285889,4334113981.1,105554,房地产开
000953,河化股份,5.362318992614746,2325829341.35,110145,化学制药
600257,大湖股份,4.718693256378174,2776738574.7599998,110256,农牧饲渔
002829,星网宇达,7.9142303466796875,2678339774.4,130000,通信设备
600609,金杯汽车,4.734848499298096,6042449239.96,130008,汽车零部
301137,哈焊华通,11.4880952835083,807440054.69,132124,通用设备
600291,退市西水,9.85915470123291,852590214.84,132224,综合行业
002518,科士达,9.976387023925781,10532597444.82,133354,电源设备
600506,香梨股份,6.333973407745361,1636592152.84,133618,农牧饲渔
002017,东信和平,7.033639430999756,4675837435.5,135927,通信设备
000537,广宇发展,6.921029090881348,22443374676.0,140236,房地产开
601633,长城汽车,5.54858922958374,205713613579.11002,140523,汽车整车
600990,四创电子,7.308426380157471,6263697978.5,140749,通信设备
603529,爱玛科技,7.9164276123046875,3659500000.0,140815,交运设备
002315,焦点科技,8.289473533630371,3070060783.46,143821,互联网服
002159,三特索道,5.856353282928467,1322317676.3,144239,旅游酒店
